order_id,customer_name,email,product,region,revenue,units_sold,sale_date,discount_pct,sales_rep
1987,Client 986,client986@example.com,Product_A,South,422.03,5,2025-11-25,6.1,Bob
1988,Client 987,,Product_C,North,608.05,24,2025-11-26,1.8,Diana
1989,Client 988,client988@example.com,Product_B,West,193.02,49,2025-11-26,16.4,Bob
1990,Client 989,client989@example.com,Product_B,South,1290.3,7,2025-11-26,21.0,Diana
1991,Client 990,client990@example.com,Product_B,East,61.25,23,2025-11-27,29.9,Diana
1992,Client 991,client991@example.com,Product_B,North,191.39,47,2025-11-27,10.8,Ethan
1993,Client 992,client992@example.com,Product_A,South,15.83,17,2025-11-27,26.9,Bob
1994,Client 993,client993@example.com,Product_A,East,158.26,12,2025-11-28,11.5,Carlos
1995,Client 994,,Product_D,East,123.09,11,2025-11-28,20.7,Diana
1996,Client 995,client995@example.com,Product_A,South,25.45,11,2025-11-28,17.9,Ethan
1997,Client 996,client996@example.com,Product_D,North,338.41,34,2025-11-29,1.6,Carlos
1998,Client 997,client997@example.com,Product_C,South,316.15,47,2025-11-29,2.4,Bob
1999,Client 998,client998@example.com,Product_A,East,40.47,37,2025-11-29,0.6,Carlos
2000,Client 999,client999@example.com,Product_D,North,151.8,29,2025-11-30,11.1,Bob
